date,state,fips,cases,deaths,cases_daily,deaths_daily
2022-11-01,District of Columbia,11,169709,1397,0,0
2022-11-02,District of Columbia,11,169709,1397,0,0
2022-11-03,District of Columbia,11,170041,1397,332,0
2022-11-04,District of Columbia,11,170041,1397,0,0
2022-11-05,District of Columbia,11,170041,1397,0,0
2022-11-06,District of Columbia,11,170041,1397,0,0
2022-11-07,District of Columbia,11,170041,1397,0,0
2022-11-08,District of Columbia,11,170041,1397,0,0
2022-11-09,District of Columbia,11,170041,1397,0,0
2022-11-10,District of Columbia,11,170482,1402,441,5
2022-11-11,District of Columbia,11,170482,1487,0,85
2022-11-12,District of Columbia,11,170482,1487,0,0
2022-11-13,District of Columbia,11,170482,1487,0,0
2022-11-14,District of Columbia,11,170482,1487,0,0
2022-11-15,District of Columbia,11,170482,1487,0,0
2022-11-16,District of Columbia,11,170482,1487,0,0
2022-11-17,District of Columbia,11,170750,1487,268,0
2022-11-18,District of Columbia,11,170750,1403,0,-84
2022-11-19,District of Columbia,11,170750,1403,0,0
2022-11-20,District of Columbia,11,170750,1403,0,0
2022-11-21,District of Columbia,11,170750,1403,0,0
2022-11-22,District of Columbia,11,170750,1403,0,0
2022-11-23,District of Columbia,11,170750,1403,0,0
2022-11-24,District of Columbia,11,170750,1403,0,0
2022-11-25,District of Columbia,11,171317,1403,567,0
2022-11-26,District of Columbia,11,171317,1403,0,0
2022-11-27,District of Columbia,11,171317,1403,0,0
2022-11-28,District of Columbia,11,171317,1403,0,0
2022-11-29,District of Columbia,11,171317,1403,0,0
2022-11-30,District of Columbia,11,171317,1403,0,0
2022-12-01,District of Columbia,11,171608,1407,291,4
2022-12-02,District of Columbia,11,171608,1407,0,0
2022-12-03,District of Columbia,11,171608,1407,0,0
2022-12-04,District of Columbia,11,171608,1407,0,0
2022-12-05,District of Columbia,11,171608,1407,0,0
2022-12-06,District of Columbia,11,171608,1407,0,0
2022-12-07,District of Columbia,11,171608,1407,0,0
2022-12-08,District of Columbia,11,172044,1407,436,0
2022-12-09,District of Columbia,11,172044,1407,0,0
2022-12-10,District of Columbia,11,172044,1407,0,0
2022-12-11,District of Columbia,11,172044,1407,0,0
2022-12-12,District of Columbia,11,172044,1407,0,0
2022-12-13,District of Columbia,11,172044,1407,0,0
2022-12-14,District of Columbia,11,172044,1407,0,0
2022-12-15,District of Columbia,11,172626,1407,582,0
2022-12-16,District of Columbia,11,172626,1407,0,0
2022-12-17,District of Columbia,11,172626,1407,0,0
2022-12-18,District of Columbia,11,172626,1407,0,0
2022-12-19,District of Columbia,11,172626,1407,0,0
2022-12-20,District of Columbia,11,172626,1407,0,0
2022-12-21,District of Columbia,11,172626,1407,0,0
2022-12-22,District of Columbia,11,173626,1411,1000,4
2022-12-23,District of Columbia,11,173626,1411,0,0
2022-12-24,District of Columbia,11,173626,1411,0,0
2022-12-25,District of Columbia,11,173626,1411,0,0
2022-12-26,District of Columbia,11,173626,1411,0,0
2022-12-27,District of Columbia,11,173626,1411,0,0
2022-12-28,District of Columbia,11,173626,1411,0,0
2022-12-29,District of Columbia,11,173626,1411,0,0
2022-12-30,District of Columbia,11,173626,1411,0,0
2022-12-31,District of Columbia,11,173626,1411,0,0
2023-01-01,District of Columbia,11,173626,1411,0,0
2023-01-02,District of Columbia,11,173626,1411,0,0
2023-01-03,District of Columbia,11,173626,1411,0,0
2023-01-04,District of Columbia,11,173626,1411,0,0
2023-01-05,District of Columbia,11,174559,1411,933,0
2023-01-06,District of Columbia,11,174559,1411,0,0
2023-01-07,District of Columbia,11,174559,1411,0,0
2023-01-08,District of Columbia,11,174559,1411,0,0
2023-01-09,District of Columbia,11,174559,1411,0,0
2023-01-10,District of Columbia,11,174559,1411,0,0
2023-01-11,District of Columbia,11,174559,1411,0,0
2023-01-12,District of Columbia,11,175014,1415,455,4
2023-01-13,District of Columbia,11,175014,1415,0,0
2023-01-14,District of Columbia,11,175014,1415,0,0
2023-01-15,District of Columbia,11,175014,1415,0,0
2023-01-16,District of Columbia,11,175014,1415,0,0
2023-01-17,District of Columbia,11,175014,1415,0,0
2023-01-18,District of Columbia,11,175014,1415,0,0
2023-01-19,District of Columbia,11,175569,1421,555,6
2023-01-20,District of Columbia,11,175569,1421,0,0
2023-01-21,District of Columbia,11,175569,1421,0,0
2023-01-22,District of Columbia,11,175569,1421,0,0
2023-01-23,District of Columbia,11,175569,1421,0,0
2023-01-24,District of Columbia,11,175569,1421,0,0
2023-01-25,District of Columbia,11,175569,1421,0,0
2023-01-26,District of Columbia,11,176012,1422,443,1
2023-01-27,District of Columbia,11,176012,1422,0,0
2023-01-28,District of Columbia,11,176012,1422,0,0
2023-01-29,District of Columbia,11,176012,1422,0,0
2023-01-30,District of Columbia,11,176012,1422,0,0
2023-01-31,District of Columbia,11,176012,1422,0,0
2023-02-01,District of Columbia,11,176012,1422,0,0
2023-02-02,District of Columbia,11,176012,1422,0,0
2023-02-03,District of Columbia,11,176425,1422,413,0
2023-02-04,District of Columbia,11,176425,1422,0,0
2023-02-05,District of Columbia,11,176425,1422,0,0
2023-02-06,District of Columbia,11,176425,1422,0,0
2023-02-07,District of Columbia,11,176425,1422,0,0
2023-02-08,District of Columbia,11,176425,1422,0,0
2023-02-09,District of Columbia,11,176845,1425,420,3
2023-02-10,District of Columbia,11,176845,1425,0,0
2023-02-11,District of Columbia,11,176845,1425,0,0
2023-02-12,District of Columbia,11,176845,1425,0,0
2023-02-13,District of Columbia,11,176845,1425,0,0
2023-02-14,District of Columbia,11,176845,1425,0,0
2023-02-15,District of Columbia,11,176845,1425,0,0
2023-02-16,District of Columbia,11,177215,1426,370,1
2023-02-17,District of Columbia,11,177215,1426,0,0
2023-02-18,District of Columbia,11,177215,1426,0,0
2023-02-19,District of Columbia,11,177215,1426,0,0
2023-02-20,District of Columbia,11,177215,1426,0,0
2023-02-21,District of Columbia,11,177215,1426,0,0
2023-02-22,District of Columbia,11,177215,1426,0,0
2023-02-23,District of Columbia,11,177504,1427,289,1
2023-02-24,District of Columbia,11,177504,1427,0,0
2023-02-25,District of Columbia,11,177504,1427,0,0
2023-02-26,District of Columbia,11,177504,1427,0,0
2023-02-27,District of Columbia,11,177504,1427,0,0
2023-02-28,District of Columbia,11,177504,1427,0,0
2023-03-01,District of Columbia,11,177504,1427,0,0
2023-03-02,District of Columbia,11,177714,1430,210,3
2023-03-03,District of Columbia,11,177714,1430,0,0
2023-03-04,District of Columbia,11,177714,1430,0,0
2023-03-05,District of Columbia,11,177714,1430,0,0
2023-03-06,District of Columbia,11,177714,1430,0,0
2023-03-07,District of Columbia,11,177714,1430,0,0
2023-03-08,District of Columbia,11,177714,1430,0,0
2023-03-09,District of Columbia,11,177945,1432,231,2
2023-03-10,District of Columbia,11,177945,1432,0,0
2023-03-11,District of Columbia,11,177945,1432,0,0
2023-03-12,District of Columbia,11,177945,1432,0,0
2023-03-13,District of Columbia,11,177945,1432,0,0
2023-03-14,District of Columbia,11,177945,1432,0,0
2023-03-15,District of Columbia,11,177945,1432,0,0
2023-03-16,District of Columbia,11,178106,1432,161,0
2023-03-17,District of Columbia,11,178106,1432,0,0
2023-03-18,District of Columbia,11,178106,1432,0,0
2023-03-19,District of Columbia,11,178106,1432,0,0
2023-03-20,District of Columbia,11,178106,1432,0,0
2023-03-21,District of Columbia,11,178106,1432,0,0
2023-03-22,District of Columbia,11,178106,1432,0,0
2023-03-23,District of Columbia,11,178226,1432,120,0
2020-03-01,Florida,12,2,0,2,0
2020-03-02,Florida,12,2,0,0,0
2020-03-03,Florida,12,3,0,1,0
2020-03-04,Florida,12,3,0,0,0
2020-03-05,Florida,12,4,0,1,0
2020-03-06,Florida,12,7,2,3,2
2020-03-07,Florida,12,12,2,5,0
2020-03-08,Florida,12,13,2,1,0
2020-03-09,Florida,12,14,2,1,0
2020-03-10,Florida,12,23,2,9,0
2020-03-11,Florida,12,26,2,3,0
2020-03-12,Florida,12,46,2,20,0
2020-03-13,Florida,12,70,2,24,0
2020-03-14,Florida,12,70,3,0,1
2020-03-15,Florida,12,109,3,39,0
2020-03-16,Florida,12,141,4,32,1
2020-03-17,Florida,12,210,6,69,2
2020-03-18,Florida,12,326,7,116,1
2020-03-19,Florida,12,434,8,108,1
2020-03-20,Florida,12,564,9,130,1
2020-03-21,Florida,12,764,11,200,2
2020-03-22,Florida,12,1000,13,236,2
2020-03-23,Florida,12,1222,18,222,5
2020-03-24,Florida,12,1467,20,245,2
2020-03-25,Florida,12,1971,23,504,3
2020-03-26,Florida,12,2478,29,507,6
2020-03-27,Florida,12,3198,46,720,17
2020-03-28,Florida,12,4038,56,840,10
2020-03-29,Florida,12,4943,60,905,4
2020-03-30,Florida,12,5695,72,752,12
2020-03-31,Florida,12,6742,85,1047,13
2020-04-01,Florida,12,7769,100,1027,15
2020-04-02,Florida,12,9000,144,1231,44
2020-04-03,Florida,12,10260,169,1260,25
2020-04-04,Florida,12,11537,194,1277,25
2020-04-05,Florida,12,12342,220,805,26
2020-04-06,Florida,12,13621,253,1279,33
2020-04-07,Florida,12,14739,295,1118,42
2020-04-08,Florida,12,15690,322,951,27
2020-04-09,Florida,12,16819,370,1129,48
2020-04-10,Florida,12,17960,418,1141,48
2020-04-11,Florida,12,18978,445,1018,27
2020-04-12,Florida,12,19855,460,877,15
2020-04-13,Florida,12,21011,498,1156,38
2020-04-14,Florida,12,21620,570,609,72
2020-04-15,Florida,12,22526,613,906,43
2020-04-16,Florida,12,23332,667,806,54
2020-04-17,Florida,12,24745,725,1413,58
2020-04-18,Florida,12,25484,747,739,22
2020-04-19,Florida,12,26306,773,822,26
2020-04-20,Florida,12,27050,822,744,49
2020-04-21,Florida,12,27861,866,811,44
2020-04-22,Florida,12,28301,926,440,60
2020-04-23,Florida,12,29640,986,1339,60
2020-04-24,Florida,12,30525,1045,885,59
2020-04-25,Florida,12,30831,1054,306,9
2020-04-26,Florida,12,31520,1073,689,19
2020-04-27,Florida,12,32130,1087,610,14
2020-04-28,Florida,12,32838,1170,708,83
2020-04-29,Florida,12,33185,1216,347,46
2020-04-30,Florida,12,33683,1267,498,51
2020-05-01,Florida,12,34720,1313,1037,46
2020-05-02,Florida,12,35455,1363,735,50
2020-05-03,Florida,12,36070,1378,615,15
2020-05-04,Florida,12,36889,1398,819,20
2020-05-05,Florida,12,37431,1470,542,72
2020-05-06,Florida,12,37994,1538,563,68
2020-05-07,Florida,12,38820,1599,826,61
2020-05-08,Florida,12,39191,1668,371,69
2020-05-09,Florida,12,39993,1714,802,46
2020-05-10,Florida,12,40588,1720,595,6
2020-05-11,Florida,12,40974,1734,386,14
2020-05-12,Florida,12,41915,1778,941,44
2020-05-13,Florida,12,42394,1826,479,48
2020-05-14,Florida,12,43202,1874,808,48
2020-05-15,Florida,12,44130,1916,928,42
2020-05-16,Florida,12,44803,1963,673,47
2020-05-17,Florida,12,45580,1972,777,9
2020-05-18,Florida,12,46434,1996,854,24
2020-05-19,Florida,12,46936,2051,502,55
2020-05-20,Florida,12,47463,2095,527,44
2020-05-21,Florida,12,48667,2143,1204,48
2020-05-22,Florida,12,49443,2189,776,46
2020-05-23,Florida,12,50119,2232,676,43
2020-05-24,Florida,12,50859,2236,740,4
2020-05-25,Florida,12,51738,2251,879,15
2020-05-26,Florida,12,52247,2258,509,7
2020-05-27,Florida,12,52626,2318,379,60
2020-05-28,Florida,12,53277,2363,651,45
2020-05-29,Florida,12,54489,2412,1212,49
2020-05-30,Florida,12,55416,2446,927,34
2020-05-31,Florida,12,56155,2450,739,4
2020-06-01,Florida,12,56822,2459,667,9
2020-06-02,Florida,12,57439,2529,617,70
2020-06-03,Florida,12,58756,2565,1317,36
2020-06-04,Florida,12,60175,2606,1419,41
2020-06-05,Florida,12,61480,2659,1305,53
2020-06-06,Florida,12,62750,2687,1270,28
2020-06-07,Florida,12,63930,2699,1180,12
2020-06-08,Florida,12,64896,2711,966,12
2020-06-09,Florida,12,65992,2764,1096,53
2020-06-10,Florida,12,67363,2800,1371,36
2020-06-11,Florida,12,69061,2847,1698,47
2020-06-12,Florida,12,70963,2876,1902,29
2020-06-13,Florida,12,73544,2924,2581,48
2020-06-14,Florida,12,75560,2930,2016,6
2020-06-15,Florida,12,77318,2937,1758,7
2020-06-16,Florida,12,80101,2992,2783,55
2020-06-17,Florida,12,82711,3017,2610,25
2020-06-18,Florida,12,85918,3060,3207,43
2020-06-19,Florida,12,89740,3103,3822,43
2020-06-20,Florida,12,93789,3143,4049,40
2020-06-21,Florida,12,97283,3160,3494,17
2020-06-22,Florida,12,100209,3172,2926,12
2020-06-23,Florida,12,103495,3237,3286,65
2020-06-24,Florida,12,109006,3280,5511,43
2020-06-25,Florida,12,114010,3326,5004,46
2020-06-26,Florida,12,122952,3365,8942,39
2020-06-27,Florida,12,132537,3389,9585,24
2020-06-28,Florida,12,141067,3418,8530,29
2020-06-29,Florida,12,146333,3446,5266,28
2020-06-30,Florida,12,152426,3504,6093,58
2020-07-01,Florida,12,158989,3549,6563,45
2020-07-02,Florida,12,169098,3616,10109,67
2020-07-03,Florida,12,178586,3683,9488,67
2020-07-04,Florida,12,190044,3701,11458,18
2020-07-05,Florida,12,200103,3730,10059,29
2020-07-06,Florida,12,206439,3777,6336,47
2020-07-07,Florida,12,213786,3840,7347,63
2020-07-08,Florida,12,223775,3888,9989,48
2020-07-09,Florida,12,232710,4008,8935,120
2020-07-10,Florida,12,244143,4101,11433,93
2020-07-11,Florida,12,254503,4196,10360,95
2020-07-12,Florida,12,269803,4241,15300,45
2020-07-13,Florida,12,282427,4276,12624,35
2020-07-14,Florida,12,291621,4408,9194,132
2020-07-15,Florida,12,301802,4520,10181,112
2020-07-16,Florida,12,315767,4676,13965,156
2020-07-17,Florida,12,327233,4804,11466,128
2020-07-18,Florida,12,337561,4894,10328,90
2020-07-19,Florida,12,350039,4981,12478,87
2020-07-20,Florida,12,360386,5071,10347,90
2020-07-21,Florida,12,369826,5205,9440,134
2020-07-22,Florida,12,379611,5344,9785,139
2020-07-23,Florida,12,389860,5517,10249,173
2020-07-24,Florida,12,402304,5652,12444,135
2020-07-25,Florida,12,414503,5776,12199,124
2020-07-26,Florida,12,423847,5853,9344,77
2020-07-27,Florida,12,432739,5930,8892,77
2020-07-28,Florida,12,441969,6116,9230,186
2020-07-29,Florida,12,451415,6332,9446,216
2020-07-30,Florida,12,461371,6585,9956,253
2020-07-31,Florida,12,470378,6842,9007,257
2020-08-01,Florida,12,480020,7021,9642,179
2020-08-02,Florida,12,487124,7083,7104,62
2020-08-03,Florida,12,491876,7156,4752,73
2020-08-04,Florida,12,497322,7401,5446,245
2020-08-05,Florida,12,502731,7626,5409,225
2020-08-06,Florida,12,510381,7746,7650,120
2020-08-07,Florida,12,518067,7926,7686,180
2020-08-08,Florida,12,526569,8108,8502,182
2020-08-09,Florida,12,532798,8185,6229,77
2020-08-10,Florida,12,536953,8276,4155,91
2020-08-11,Florida,12,542784,8552,5831,276
2020-08-12,Florida,12,550893,8764,8109,212
2020-08-13,Florida,12,557129,8912,6236,148
2020-08-14,Florida,12,563277,9140,6148,228
2020-08-15,Florida,12,569629,9344,6352,204
2020-08-16,Florida,12,573408,9451,3779,107
2020-08-17,Florida,12,576086,9538,2678,87
2020-08-18,Florida,12,579924,9757,3838,219
2020-08-19,Florida,12,584039,9931,4115,174
2020-08-20,Florida,12,588594,10048,4555,117
2020-08-21,Florida,12,593278,10167,4684,119
2020-08-22,Florida,12,597589,10273,4311,106
2020-08-23,Florida,12,600563,10324,2974,51
2020-08-24,Florida,12,602821,10396,2258,72
2020-08-25,Florida,12,605494,10579,2673,183
2020-08-26,Florida,12,608714,10732,3220,153
2020-08-27,Florida,12,611983,10867,3269,135
2020-08-28,Florida,12,615798,10956,3815,89
2020-08-29,Florida,12,618995,11104,3197,148
2020-08-30,Florida,12,621578,11118,2583,14
2020-08-31,Florida,12,623463,11186,1885,68
2020-09-01,Florida,12,631032,11373,7569,187
2020-09-02,Florida,12,633434,11500,2402,127
2020-09-03,Florida,12,637005,11649,3571,149
2020-09-04,Florida,12,640203,11749,3198,100
2020-09-05,Florida,12,643859,11810,3656,61
2020-09-06,Florida,12,646423,11848,2564,38
2020-09-07,Florida,12,648261,11870,1838,22
2020-09-08,Florida,12,650084,11914,1823,44
2020-09-09,Florida,12,652140,12114,2056,200
2020-09-10,Florida,12,654723,12325,2583,211
2020-09-11,Florida,12,658373,12501,3650,176
2020-09-12,Florida,12,661563,12599,3190,98
2020-09-13,Florida,12,663986,12607,2423,8
2020-09-14,Florida,12,665722,12641,1736,34
2020-09-15,Florida,12,668838,12786,3116,145
2020-09-16,Florida,12,671193,12938,2355,152
2020-09-17,Florida,12,674448,13085,3255,147
2020-09-18,Florida,12,677652,13224,3204,139
2020-09-19,Florida,12,681225,13286,3573,62
2020-09-20,Florida,12,683746,13295,2521,9
2020-09-21,Florida,12,685431,13316,1685,21
2020-09-22,Florida,12,687901,13415,2470,99
2020-09-23,Florida,12,690491,13617,2590,202
2020-09-24,Florida,12,693032,13794,2541,177
2020-09-25,Florida,12,695879,13914,2847,120
2020-09-26,Florida,12,698674,14021,2795,107
2020-09-27,Florida,12,700556,14031,1882,10
2020-09-28,Florida,12,701294,14036,738,5
2020-09-29,Florida,12,704560,14142,3266,106
2020-09-30,Florida,12,706508,14316,1948,174
2020-10-01,Florida,12,709136,14443,2628,127
2020-10-02,Florida,12,711796,14553,2660,110
2020-10-03,Florida,12,714583,14627,2787,74
2020-10-04,Florida,12,716451,14670,1868,43
2020-10-05,Florida,12,717866,14711,1415,41
2020-10-06,Florida,12,720117,14766,2251,55
2020-10-07,Florida,12,722699,14903,2582,137
2020-10-08,Florida,12,726005,15067,3306,164
2020-10-09,Florida,12,728913,15185,2908,118
2020-10-10,Florida,12,728913,15185,0,0
2020-10-11,Florida,12,734483,15363,5570,178
2020-10-12,Florida,12,736016,15411,1533,48
2020-10-13,Florida,12,738741,15530,2725,119
2020-10-14,Florida,12,741624,15594,2883,64
2020-10-15,Florida,12,744980,15735,3356,141
2020-10-16,Florida,12,748429,15829,3449,94
2020-10-17,Florida,12,752473,15916,4044,87
2020-10-18,Florida,12,755012,15966,2539,50
2020-10-19,Florida,12,756719,16020,1707,54
2020-10-20,Florida,12,760381,16104,3662,84
2020-10-21,Florida,12,762525,16209,2144,105
2020-10-22,Florida,12,768083,16266,5558,57
2020-10-23,Florida,12,771772,16339,3689,73
2020-10-24,Florida,12,776243,16416,4471,77
2020-10-25,Florida,12,778628,16428,2385,12
2020-10-26,Florida,12,782005,16448,3377,20
2020-10-27,Florida,12,786303,16504,4298,56
2020-10-28,Florida,12,790418,16570,4115,66
2020-10-29,Florida,12,794616,16647,4198,77
2020-10-30,Florida,12,800208,16719,5592,72
2020-10-31,Florida,12,802539,16760,2331,41
2020-11-01,Florida,12,807404,16788,4865,28
